small vehicle,large vehicle,minibus,hatchback,sedan,bus,minivan,truck,van,jeep,cement mixer,dedicated agricultural vehicle,tanker,crane truck,pickup,light truck,prime mover,red,black,blue,silver/grey,white,other,yellow,green,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents
16684,13731,10631,16221,13174,17753,14291,30664,25275,17843,39144,16821,10831,16320,22986,15725,37760,35791,20559,16928,21732,16169,22739,19011,37102,17753,17753,17753,17753,17753,17753,17753,17753,17753,17753,17753,17753
27567,28871,20566,23329,24809,29623,20854,14025,16397,10577,39307,28597,31792,10398,22358,36856,18654,16879,12595,14067,26551,26146,32900,16138,22520,29623,29623,29623,29623,29623,29623,29623,29623,29623,29623,29623,29623
28699,10061,31888,38270,26379,17333,12450,30391,35262,22618,27662,25580,20745,16967,24417,12491,23323,11004,26361,26679,29870,22908,14016,24744,20836,17333,17333,17333,17333,17333,17333,17333,17333,17333,17333,17333,17333
37493,20998,39484,30742,22612,37581,13189,15628,16475,26391,33360,37204,20254,11811,32381,12918,18209,34706,23544,16915,19149,19409,35150,20250,20388,37581,37581,37581,37581,37581,37581,37581,37581,37581,37581,37581,37581
33274,17353,32999,30208,17226,30664,37989,38854,21223,37643,16317,27999,24288,39239,21492,26751,10141,30118,14464,29465,21454,17135,14166,26991,14302,30664,30664,30664,30664,30664,30664,30664,30664,30664,30664,30664,30664
25702,25893,24342,37292,36962,15822,35486,35775,21664,33466,29794,19233,16317,15161,30617,15758,17232,23136,26711,25514,21285,26844,11917,32384,28141,15822,15822,15822,15822,15822,15822,15822,15822,15822,15822,15822,15822
23404,37251,15026,37386,39405,11180,24953,33227,18317,11232,28913,30118,29625,11432,31957,27567,35936,32395,38157,14947,31763,39656,31674,14281,15383,11180,11180,11180,11180,11180,11180,11180,11180,11180,11180,11180,11180
11827,30645,11121,29915,38736,14302,35627,38900,12150,21743,16334,27085,33662,16880,22662,25682,22889,22626,12968,18874,33265,21327,16260,29923,22706,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302
24414,18920,11480,36416,38916,37013,35061,22519,16925,36536,39605,10362,16141,21829,25005,32953,27508,26919,23004,19218,15026,22581,22867,34189,24948,37013,37013,37013,37013,37013,37013,37013,37013,37013,37013,37013,37013
15056,12024,24209,12439,10902,39516,28872,14253,31607,32936,16004,11142,35421,24267,18314,24190,13078,18022,30693,37930,17089,14667,19760,23192,39264,39516,39516,39516,39516,39516,39516,39516,39516,39516,39516,39516,39516
10200,13233,15455,13393,10462,24417,30598,14878,38167,21227,25713,19377,38854,11112,29270,32309,21284,16281,16036,12673,11527,37693,25823,37139,38632,24417,24417,24417,24417,24417,24417,24417,24417,24417,24417,24417,24417
12225,16443,28227,16004,14775,36856,20711,14523,25688,17374,21629,25706,22915,12890,17156,24483,10867,19410,21944,14803,12647,11848,34182,25788,20669,36856,36856,36856,36856,36856,36856,36856,36856,36856,36856,36856,36856
17693,32482,15078,39984,14824,37188,28285,23297,18391,21973,16962,19176,21616,36536,33969,38962,16768,17630,35461,21486,24524,18540,15399,10021,14547,37188,37188,37188,37188,37188,37188,37188,37188,37188,37188,37188,37188
12731,13457,24862,17399,28612,33709,33971,20596,32187,21240,14271,14879,25610,37537,29016,26646,31957,19702,22867,13347,36334,24802,25339,15345,34572,33709,33709,33709,33709,33709,33709,33709,33709,33709,33709,33709,33709
37775,27972,30527,17824,28794,37414,32460,29016,39144,34458,35442,27450,24713,14313,30517,11480,12015,37788,10976,12685,30537,39653,28388,21938,29264,37414,37414,37414,37414,37414,37414,37414,37414,37414,37414,37414,37414
16843,18975,17112,17365,11424,15722,34544,23892,29794,11206,23323,15739,35863,12936,33388,24970,12011,39996,11801,26037,39892,38783,27284,24731,12583,15722,15722,15722,15722,15722,15722,15722,15722,15722,15722,15722,15722
30428,11704,39544,11765,15023,16397,21175,28878,23916,33931,23656,39520,36157,15693,37013,30351,11765,30905,22115,26507,28208,28322,32909,38767,10718,16397,16397,16397,16397,16397,16397,16397,16397,16397,16397,16397,16397
39782,10065,27151,20596,11772,28878,15758,15152,22062,34363,38031,31496,32203,39980,12619,34781,29949,27464,26691,38322,11004,29116,27371,29822,15820,28878,28878,28878,28878,28878,28878,28878,28878,28878,28878,28878,28878
21248,37077,30885,11971,18115,17555,11743,10061,12890,39911,28704,29645,12901,31265,14270,17059,31888,11695,37076,28878,32894,27433,11475,21456,11811,17555,17555,17555,17555,17555,17555,17555,17555,17555,17555,17555,17555
36533,15393,33527,21967,14445,22453,13393,28314,15026,20819,28580,14123,13198,30351,37414,35486,13734,24259,16484,37501,10576,17711,27948,33265,11695,22453,22453,22453,22453,22453,22453,22453,22453,22453,22453,22453,22453
28178,30024,10867,36672,18184,16925,16497,26812,35528,16475,36642,29709,29926,19358,16367,24254,21629,22064,35049,31840,29373,39446,20409,19661,24635,16925,16925,16925,16925,16925,16925,16925,16925,16925,16925,16925,16925
24991,36200,36856,33781,33736,27450,15181,18908,21851,35775,10982,18027,29563,25372,15181,27948,14879,31608,20708,13933,35733,32846,37837,29221,21222,27450,27450,27450,27450,27450,27450,27450,27450,27450,27450,27450,27450
20929,25322,14244,25315,25010,33831,37213,28704,32159,32949,15192,13467,16325,39529,16832,27091,39023,14092,24760,32204,26049,35344,20612,30205,28828,33831,33831,33831,33831,33831,33831,33831,33831,33831,33831,33831,33831
23775,25316,33302,26942,39816,33160,17536,33063,10893,20101,38854,10577,17538,23378,11567,25257,21013,15695,19002,15734,39383,16024,29949,22789,20918,33160,33160,33160,33160,33160,33160,33160,33160,33160,33160,33160,33160
39038,27921,14802,38181,10031,36106,26663,35408,16497,20683,29016,35694,30825,30825,24254,16008,11666,21843,26613,28032,16508,19184,15507,10215,22131,36106,36106,36106,36106,36106,36106,36106,36106,36106,36106,36106,36106
30748,25211,16317,28022,26708,13562,18529,24970,25939,12015,28878,17310,36994,12619,15854,29192,15441,11482,36960,17660,35287,24811,26153,15930,33017,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562
14519,19529,12881,27787,22025,32605,32312,18465,20711,18394,26317,19742,15574,10857,32280,35456,23642,17338,34572,25634,32595,10644,37986,25656,31608,32605,32605,32605,32605,32605,32605,32605,32605,32605,32605,32605,32605
29179,35313,11579,22662,33400,27567,12890,28174,13467,35823,23892,18471,10027,32104,38900,26828,17503,36624,15832,27437,11212,34381,16602,33032,36327,27567,27567,27567,27567,27567,27567,27567,27567,27567,27567,27567,27567
14317,15681,17156,39035,28193,27529,21240,24233,14155,38440,15822,13562,31324,27491,23293,24237,20521,19624,37292,20846,21802,12034,38597,27069,13417,27529,27529,27529,27529,27529,27529,27529,27529,27529,27529,27529,27529
19912,33869,32472,33931,17434,29297,33227,22453,29848,14456,37213,32112,30371,17195,38387,13562,26317,34602,28457,21344,13980,12482,14477,24911,28784,29297,29297,29297,29297,29297,29297,29297,29297,29297,29297,29297,29297
34414,19864,21695,16521,33513,14025,14129,24417,34300,14020,36763,26439,33532,23581,28186,28121,30340,15363,17366,21016,15902,23519,23617,36108,26232,14025,14025,14025,14025,14025,14025,14025,14025,14025,14025,14025,14025
33522,30090,29779,36075,25741,16221,25517,23875,26250,28447,24231,11887,10337,20566,30712,18075,33302,26134,13531,27426,25784,18458,19277,10275,22977,16221,16221,16221,16221,16221,16221,16221,16221,16221,16221,16221,16221
11953,28340,38991,36305,20756,13078,30313,15906,13715,25427,26178,14193,24398,22078,39516,14671,31694,28352,29146,18043,18391,16729,17195,34575,10538,13078,13078,13078,13078,13078,13078,13078,13078,13078,13078,13078,13078
36272,24054,18075,24457,27791,15152,33610,15792,19290,13055,26812,29209,37955,17557,15026,11094,24209,20169,34538,33879,36883,17050,32850,24623,22765,15152,15152,15152,15152,15152,15152,15152,15152,15152,15152,15152,15152
36646,29689,13393,28647,18735,18351,14802,38031,30340,13189,18706,21415,10157,15758,27948,27059,28227,15589,39677,33756,10792,35272,24040,18993,25669,18351,18351,18351,18351,18351,18351,18351,18351,18351,18351,18351,18351
29185,27662,18465,10125,22086,24847,10594,19594,27493,17132,18908,38186,25580,30035,24233,12619,25713,30990,26299,28678,10645,34961,33998,32104,21944,24847,24847,24847,24847,24847,24847,24847,24847,24847,24847,24847,24847
35240,39237,29949,32092,14748,10938,18075,39014,10857,18351,21492,18399,26856,36914,33283,24292,20677,28201,15774,14574,28274,36796,20559,28736,39297,10938,10938,10938,10938,10938,10938,10938,10938,10938,10938,10938,10938
26573,33777,15467,33711,10948,19734,34653,18351,36665,31879,35617,25663,34779,28186,34050,21175,36305,10753,26515,34706,26501,39745,14752,10980,36917,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734,19734
37299,25577,37937,34074,16402,21492,10797,24847,22905,37333,22358,26964,29624,16198,23656,19366,29779,18372,27961,25516,29340,22632,12748,17765,14431,21492,21492,21492,21492,21492,21492,21492,21492,21492,21492,21492,21492
15239,22704,12354,15354,25083,37083,27757,24953,32536,37273,27989,17538,26922,20699,22933,27263,28299,33758,35936,12542,36958,30922,27119,35962,19382,37083,37083,37083,37083,37083,37083,37083,37083,37083,37083,37083,37083
32177,11140,37494,14934,22351,39307,15628,39307,14025,16334,27732,21938,30313,29645,13365,28227,37083,35078,35170,36492,33150,16242,27354,12190,38695,39307,39307,39307,39307,39307,39307,39307,39307,39307,39307,39307,39307
18363,12271,26317,22273,18825,29915,18627,12400,36856,36672,37414,31982,37025,26646,13084,10362,28160,36489,26795,18424,13743,12179,21215,28726,38332,29915,29915,29915,29915,29915,29915,29915,29915,29915,29915,29915,29915
30515,13325,13734,18566,27082,38279,36763,34333,37435,27931,24417,31682,33671,29162,39100,33388,38413,30218,34051,35160,13412,18838,35201,38512,10237,38279,38279,38279,38279,38279,38279,38279,38279,38279,38279,38279,38279
36995,25784,36642,22358,30902,32932,17753,12036,33831,26942,22889,28437,29166,33622,29832,38694,24947,36539,21919,20056,39467,35497,20372,38435,27851,32932,32932,32932,32932,32932,32932,32932,32932,32932,32932,32932,32932
30337,18362,23642,29370,14011,12036,12083,31851,34068,38680,27151,14242,12822,35877,18039,30208,24022,15258,35160,17988,20020,27883,33613,31637,12014,12036,12036,12036,12036,12036,12036,12036,12036,12036,12036,12036,12036
29292,17374,24422,27106,20565,20596,10986,28299,17753,37386,30299,26072,16066,14692,29110,38710,21911,22351,16432,22343,32845,20302,38847,24142,25086,20596,20596,20596,20596,20596,20596,20596,20596,20596,20596,20596,20596
38094,13441,36665,23892,21820,25839,15906,16714,32591,38413,18529,29000,11279,15961,16916,31682,24303,31674,39584,11782,31031,20888,21283,20170,17385,25839,25839,25839,25839,25839,25839,25839,25839,25839,25839,25839,25839
32744,17476,25471,23269,11684,12450,18139,10982,30517,12439,12791,10831,14592,12491,21740,30517,35098,33792,26499,24137,21697,16510,11172,21384,10187,12450,12450,12450,12450,12450,12450,12450,12450,12450,12450,12450,12450
20234,11308,39100,20331,39832,34026,16320,35528,22662,36925,35528,10631,32384,35025,33622,35650,33782,21866,37994,17089,34695,31491,26049,14872,12614,34026,34026,34026,34026,34026,34026,34026,34026,34026,34026,34026,34026
37736,32987,21013,17893,24687,22519,34366,25839,15961,33897,10141,35025,29190,37837,28878,24387,23656,32529,23323,24332,24302,37688,33293,11891,36996,22519,22519,22519,22519,22519,22519,22519,22519,22519,22519,22519,22519
20495,17843,10857,18627,31493,38900,39515,37083,23425,12400,19994,10746,18936,14558,27529,28011,20566,14872,26863,12238,29850,26050,30730,25128,17276,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900
25895,19141,33429,12491,17776,21629,31053,29880,22358,34462,29270,38273,18399,12450,24342,32084,23564,17670,22983,10027,29091,13326,31275,10976,13716,21629,21629,21629,21629,21629,21629,21629,21629,21629,21629,21629,21629
39355,25698,18627,20051,25718,24657,28468,32953,34779,28878,29779,31889,37864,35194,23425,25013,32653,11242,25064,39023,10235,32605,10987,17615,32975,24657,24657,24657,24657,24657,24657,24657,24657,24657,24657,24657,24657
31261,14914,30313,39815,27537,34074,15939,34724,16679,15531,10867,36994,36232,29868,28368,24000,28297,27618,17394,16889,25713,34482,39841,15701,22937,34074,34074,34074,34074,34074,34074,34074,34074,34074,34074,34074,34074
27222,32914,14527,12786,23166,27396,24469,19554,36233,34653,22662,14069,11268,19176,31400,16741,38962,17128,21000,10658,33475,31684,15857,15403,21236,27396,27396,27396,27396,27396,27396,27396,27396,27396,27396,27396,27396
25568,28703,15725,30324,37038,29247,35823,14188,35061,29016,29247,30645,38365,30037,10851,10187,37213,14701,32071,37472,25874,14695,18516,33133,33827,29247,29247,29247,29247,29247,29247,29247,29247,29247,29247,29247,29247
33929,11294,12952,37213,14715,12400,20156,30299,15854,18381,31851,28929,25558,12220,12242,24862,23892,34340,28844,15155,19742,22307,24141,18657,39461,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400
18109,22653,15192,11936,30120,16832,19778,21492,23385,29009,28368,30905,28571,32112,15961,32198,29827,14759,19406,19406,34448,16117,20463,32204,10305,16832,16832,16832,16832,16832,16832,16832,16832,16832,16832,16832,16832
11961,15939,20521,27662,11940,30313,34333,15966,38545,37989,12015,23106,17643,14244,32187,17388,12881,15739,32118,24627,24195,12661,21895,22040,24336,30313,30313,30313,30313,30313,30313,30313,30313,30313,30313,30313,30313
12275,31116,11765,15205,38063,27493,33429,11480,21740,12701,11133,23190,18456,21837,17753,12236,23530,34975,33792,10028,32680,27369,26989,29701,39272,27493,27493,27493,27493,27493,27493,27493,27493,27493,27493,27493,27493
20268,17498,16967,11027,38803,33388,30797,24254,17132,39500,37494,19241,23239,15739,37200,23892,11133,12939,11010,32938,18022,14253,28649,31682,35135,33388,33388,33388,33388,33388,33388,33388,33388,33388,33388,33388,33388
23921,37792,35832,19290,11849,38991,29794,33388,18164,39996,14025,29776,10377,27605,24039,11854,15192,18879,11150,26552,37174,23392,15026,21321,14097,38991,38991,38991,38991,38991,38991,38991,38991,38991,38991,38991,38991
36782,11957,33782,27478,36411,12619,10028,37414,37760,23753,18209,14768,26682,29466,23323,39484,16741,33170,33756,35442,25178,35226,34487,21120,13869,12619,12619,12619,12619,12619,12619,12619,12619,12619,12619,12619,12619
31221,17742,30340,15152,20085,21051,24417,10851,30464,29297,14302,12615,24980,13789,27059,38281,12354,10483,20555,34775,38048,18266,11967,35155,39679,21051,21051,21051,21051,21051,21051,21051,21051,21051,21051,21051,21051
34051,27202,30449,18465,25401,10893,36782,28327,12400,20998,28174,25432,35194,16786,24572,17048,33360,21213,23957,37193,30003,13003,32640,29728,22940,10893,10893,10893,10893,10893,10893,10893,10893,10893,10893,10893,10893
16366,15009,28160,12253,23328,32104,20051,34026,10594,12474,15178,36017,17979,32349,17333,33283,15178,25891,19664,25227,13912,33545,31655,16519,39023,32104,32104,32104,32104,32104,32104,32104,32104,32104,32104,32104,32104
21267,28450,39011,23609,11911,38710,23875,29794,12881,33194,24970,22524,37704,27364,23581,31607,13449,11333,38336,20057,21823,13700,19872,29689,11848,38710,38710,38710,38710,38710,38710,38710,38710,38710,38710,38710,38710
34189,12229,39239,26663,10122,21837,33931,30464,29825,10867,24051,28009,27301,34586,20663,22554,23848,23465,27371,33150,15330,11159,39696,34586,11352,21837,21837,21837,21837,21837,21837,21837,21837,21837,21837,21837,21837
20101,21643,23425,11480,27920,24254,28913,29247,15354,35543,33709,26646,36679,28549,10831,12011,15026,15803,21690,19297,37790,34796,33121,39972,28095,24254,24254,24254,24254,24254,24254,24254,24254,24254,24254,24254,24254
33802,21387,24264,27899,21476,14558,27420,32358,23035,31906,37581,25652,29829,38155,30340,28186,25333,23188,32113,27867,13839,14276,37293,36867,37193,14558,14558,14558,14558,14558,14558,14558,14558,14558,14558,14558,14558
28907,26246,35564,16741,14528,28121,33160,17649,20998,38892,28732,24443,27554,31555,16397,18399,22877,32002,35687,19650,21053,27708,15966,26771,17572,28121,28121,28121,28121,28121,28121,28121,28121,28121,28121,28121,28121
26829,19428,18770,34081,12314,30035,23530,16397,26728,17630,33636,20234,13407,22062,32358,10141,11579,24472,25909,16735,25227,29563,21785,38063,33293,30035,30035,30035,30035,30035,30035,30035,30035,30035,30035,30035,30035
11775,27328,11924,18067,36663,19174,19594,28495,29297,19224,14802,22701,19976,15467,22273,15792,31116,13419,21322,15034,20460,11552,21384,39783,12606,19174,19174,19174,19174,19174,19174,19174,19174,19174,19174,19174,19174
31965,22662,10187,29794,11727,29110,28732,33709,15628,26456,37852,21676,16768,25580,29949,17893,22316,34399,30050,39971,29774,34622,20669,39219,25514,29110,29110,29110,29110,29110,29110,29110,29110,29110,29110,29110,29110
22484,23192,20775,28732,27265,25713,30712,34781,24885,27457,10938,31298,24651,11708,11422,38854,24000,37468,31260,21339,18296,22842,21204,12340,13783,25713,25713,25713,25713,25713,25713,25713,25713,25713,25713,25713,25713
12943,14673,13562,28368,23511,30464,18499,24022,10831,20463,19174,27301,28299,15078,10497,25333,32472,10423,36052,24422,14277,12178,20195,40000,27492,30464,30464,30464,30464,30464,30464,30464,30464,30464,30464,30464,30464
24302,36964,28297,18399,32232,18448,13562,37188,29270,15210,12036,36139,23364,14020,22335,26254,14302,20883,39202,30174,13049,38959,31637,15739,26997,18448,18448,18448,18448,18448,18448,18448,18448,18448,18448,18448,18448
22616,22130,12496,35982,15335,36689,38942,27004,24525,31116,18034,24288,14754,25743,18706,39189,24292,36113,33057,31889,28357,34825,10717,35081,34454,36689,36689,36689,36689,36689,36689,36689,36689,36689,36689,36689,36689
36175,22680,26325,30980,19530,39264,13055,30517,33283,28895,18075,11004,34918,35486,28164,11924,39011,34033,17930,28030,30938,30096,14369,12044,37737,39264,39264,39264,39264,39264,39264,39264,39264,39264,39264,39264,39264
